make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp
dodge,ram_150,1993,unleaded,180.0,6.0,manual,rear_wheel_drive,2.0,crossover,large,regular_cab_pickup,17,14,1851,2000
dodge,ram_150,1993,unleaded,230.0,8.0,manual,rear_wheel_drive,2.0,crossover,large,extended_cab_pickup,16,12,1851,2000
dodge,ram_150,1993,unleaded,180.0,6.0,manual,four_wheel_drive,2.0,crossover,large,regular_cab_pickup,16,11,1851,2000
dodge,ram_250,1991,unleaded,170.0,8.0,manual,four_wheel_drive,2.0,crossover,large,regular_cab_pickup,13,10,1851,2000
dodge,ram_250,1991,unleaded,170.0,8.0,manual,rear_wheel_drive,2.0,crossover,large,extended_cab_pickup,13,11,1851,2000
dodge,ram_250,1991,unleaded,170.0,8.0,manual,four_wheel_drive,2.0,crossover,large,regular_cab_pickup,13,10,1851,2000
dodge,ram_250,1991,unleaded,170.0,8.0,manual,four_wheel_drive,2.0,crossover,large,extended_cab_pickup,13,10,1851,2000
dodge,ram_250,1991,unleaded,170.0,8.0,manual,four_wheel_drive,2.0,crossover,large,regular_cab_pickup,13,10,1851,2000
dodge,ram_250,1991,unleaded,170.0,8.0,manual,four_wheel_drive,2.0,crossover,large,extended_cab_pickup,13,10,1851,2000
dodge,ram_250,1991,unleaded,125.0,8.0,manual,rear_wheel_drive,2.0,crossover,large,regular_cab_pickup,13,11,1851,2000
dodge,ram_250,1991,unleaded,170.0,8.0,manual,rear_wheel_drive,2.0,crossover,large,extended_cab_pickup,13,11,1851,2000
dodge,ram_250,1991,unleaded,125.0,8.0,manual,rear_wheel_drive,2.0,crossover,large,regular_cab_pickup,13,11,1851,2000
dodge,ram_250,1991,unleaded,125.0,8.0,manual,rear_wheel_drive,2.0,crossover,large,regular_cab_pickup,13,11,1851,2000
dodge,ram_250,1992,unleaded,230.0,8.0,manual,rear_wheel_drive,2.0,crossover,large,extended_cab_pickup,16,11,1851,2000
dodge,ram_250,1992,unleaded,230.0,8.0,manual,four_wheel_drive,2.0,crossover,large,regular_cab_pickup,15,12,1851,2000
dodge,ram_250,1992,unleaded,230.0,8.0,manual,four_wheel_drive,2.0,crossover,large,regular_cab_pickup,15,12,1851,2000
dodge,ram_250,1992,unleaded,230.0,8.0,manual,four_wheel_drive,2.0,crossover,large,extended_cab_pickup,15,12,1851,2000
dodge,ram_250,1992,unleaded,230.0,8.0,manual,rear_wheel_drive,2.0,crossover,large,extended_cab_pickup,16,11,1851,2000
dodge,ram_250,1992,unleaded,180.0,6.0,manual,rear_wheel_drive,2.0,crossover,large,regular_cab_pickup,17,13,1851,2000
dodge,ram_250,1992,unleaded,180.0,6.0,manual,rear_wheel_drive,2.0,crossover,large,regular_cab_pickup,17,13,1851,2000
dodge,ram_250,1992,unleaded,230.0,8.0,manual,four_wheel_drive,2.0,crossover,large,extended_cab_pickup,15,12,1851,2093
dodge,ram_250,1993,unleaded,230.0,8.0,manual,four_wheel_drive,2.0,crossover,large,extended_cab_pickup,15,12,1851,2073
dodge,ram_250,1993,unleaded,230.0,8.0,manual,four_wheel_drive,2.0,crossover,large,extended_cab_pickup,15,12,1851,2220
dodge,ram_250,1993,unleaded,180.0,6.0,manual,rear_wheel_drive,2.0,crossover,large,regular_cab_pickup,16,11,1851,2000
dodge,ram_250,1993,unleaded,230.0,8.0,manual,four_wheel_drive,2.0,crossover,large,regular_cab_pickup,15,12,1851,2122
dodge,ram_250,1993,unleaded,230.0,8.0,manual,four_wheel_drive,2.0,crossover,large,regular_cab_pickup,15,12,1851,2046
dodge,ram_250,1993,unleaded,230.0,8.0,manual,rear_wheel_drive,2.0,crossover,large,extended_cab_pickup,16,12,1851,2000
dodge,ram_250,1993,unleaded,180.0,6.0,manual,rear_wheel_drive,2.0,crossover,large,regular_cab_pickup,16,11,1851,2000
dodge,ram_50_pickup,1991,unleaded,116.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,extended_cab_pickup,22,17,1851,2000
dodge,ram_50_pickup,1991,unleaded,143.0,6.0,manual,four_wheel_drive,2.0,crossover,compact,extended_cab_pickup,20,15,1851,2000
dodge,ram_50_pickup,1991,unleaded,143.0,6.0,manual,four_wheel_drive,2.0,crossover,compact,regular_cab_pickup,20,15,1851,2000
dodge,ram_50_pickup,1991,unleaded,116.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,regular_cab_pickup,22,17,1851,2000
dodge,ram_50_pickup,1991,unleaded,116.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,regular_cab_pickup,22,17,1851,2000
dodge,ram_50_pickup,1991,unleaded,143.0,6.0,manual,four_wheel_drive,2.0,crossover,compact,regular_cab_pickup,20,15,1851,2000
dodge,ram_50_pickup,1991,unleaded,116.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,regular_cab_pickup,22,17,1851,2000
dodge,ram_50_pickup,1991,unleaded,116.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,extended_cab_pickup,22,17,1851,2000
dodge,ram_50_pickup,1991,unleaded,116.0,4.0,manual,four_wheel_drive,2.0,crossover,compact,regular_cab_pickup,20,17,1851,2000
dodge,ram_50_pickup,1991,unleaded,143.0,6.0,manual,four_wheel_drive,2.0,crossover,compact,extended_cab_pickup,20,15,1851,2000
dodge,ram_50_pickup,1992,unleaded,116.0,4.0,manual,four_wheel_drive,2.0,crossover,compact,regular_cab_pickup,20,17,1851,2000
dodge,ram_50_pickup,1992,unleaded,116.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,regular_cab_pickup,22,17,1851,2000
dodge,ram_50_pickup,1992,unleaded,116.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,regular_cab_pickup,22,17,1851,2000
dodge,ram_50_pickup,1992,unleaded,116.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,regular_cab_pickup,22,17,1851,2000
dodge,ram_50_pickup,1992,unleaded,115.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,regular_cab_pickup,22,17,1851,2000
dodge,ram_50_pickup,1993,unleaded,116.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,regular_cab_pickup,22,17,1851,2000
dodge,ram_50_pickup,1993,unleaded,116.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,regular_cab_pickup,22,17,1851,2000
dodge,ram_50_pickup,1993,unleaded,116.0,4.0,manual,rear_wheel_drive,2.0,crossover,compact,regular_cab_pickup,22,17,1851,2000
dodge,ram_50_pickup,1993,unleaded,116.0,4.0,manual,four_wheel_drive,2.0,crossover,compact,regular_cab_pickup,20,17,1851,2000
dodge,ram_cargo,2001,unleaded,225.0,8.0,automatic,rear_wheel_drive,3.0,crossover,midsize,cargo_van,17,12,1851,20240
dodge,ram_cargo,2001,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,midsize,cargo_van,15,13,1851,18740
dodge,ram_cargo,2001,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,compact,cargo_van,15,13,1851,18695
dodge,ram_cargo,2001,unleaded,225.0,8.0,automatic,rear_wheel_drive,3.0,crossover,large,cargo_van,17,12,1851,22305
dodge,ram_cargo,2001,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,large,cargo_van,15,13,1851,20850
dodge,ram_cargo,2002,unleaded,225.0,8.0,automatic,rear_wheel_drive,3.0,crossover,large,cargo_van,14,12,1851,22885
dodge,ram_cargo,2002,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,large,cargo_van,15,13,1851,21430
dodge,ram_cargo,2002,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,compact,cargo_van,15,13,1851,19275
dodge,ram_cargo,2002,unleaded,225.0,8.0,automatic,rear_wheel_drive,3.0,crossover,midsize,cargo_van,14,12,1851,20820
dodge,ram_cargo,2002,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,midsize,cargo_van,15,13,1851,19320
dodge,ram_cargo,2003,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,large,cargo_van,15,13,1851,22190
dodge,ram_cargo,2003,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,compact,cargo_van,15,13,1851,20035
dodge,ram_cargo,2003,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,midsize,cargo_van,15,13,1851,20080
dodge,ram_cargo,2003,unleaded,225.0,8.0,automatic,rear_wheel_drive,3.0,crossover,large,cargo_van,15,13,1851,23645
dodge,ram_cargo,2003,unleaded,225.0,8.0,automatic,rear_wheel_drive,3.0,crossover,midsize,cargo_van,15,13,1851,21580
dodge,ram_pickup_1500,2008,unleaded,215.0,6.0,manual,rear_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,19,16,1851,22150
dodge,ram_pickup_1500,2008,unleaded,345.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,crew_cab_pickup,19,13,1851,38100
dodge,ram_pickup_1500,2008,unleaded,310.0,8.0,manual,four_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,16,12,1851,29395
dodge,ram_pickup_1500,2008,flex_fuel,310.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,18,13,1851,28755
dodge,ram_pickup_1500,2008,unleaded,345.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,crew_cab_pickup,19,13,1851,36230
dodge,ram_pickup_1500,2008,unleaded,310.0,8.0,manual,four_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,16,12,1851,26705
dodge,ram_pickup_1500,2008,unleaded,310.0,8.0,manual,rear_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,17,13,1851,30775
dodge,ram_pickup_1500,2008,unleaded,310.0,8.0,manual,rear_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,17,13,1851,25435
dodge,ram_pickup_1500,2008,flex_fuel,310.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,17,13,1851,34865
dodge,ram_pickup_1500,2008,unleaded,310.0,8.0,manual,four_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,16,12,1851,30655
dodge,ram_pickup_1500,2008,unleaded,215.0,6.0,manual,rear_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,19,16,1851,26320
dodge,ram_pickup_1500,2008,unleaded,345.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,crew_cab_pickup,19,13,1851,33730
dodge,ram_pickup_1500,2008,unleaded,310.0,8.0,manual,four_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,16,12,1851,27045
dodge,ram_pickup_1500,2008,flex_fuel,310.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,17,13,1851,32155
dodge,ram_pickup_1500,2008,unleaded,345.0,8.0,automatic,four_wheel_drive,4.0,crossover,large,crew_cab_pickup,17,13,1851,41350
dodge,ram_pickup_1500,2008,unleaded,310.0,8.0,manual,rear_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,17,13,1851,25720
dodge,ram_pickup_1500,2008,unleaded,345.0,8.0,automatic,four_wheel_drive,4.0,crossover,large,crew_cab_pickup,17,13,1851,36980
dodge,ram_pickup_1500,2008,unleaded,345.0,8.0,automatic,four_wheel_drive,4.0,crossover,large,crew_cab_pickup,17,13,1851,39780
dodge,ram_pickup_1500,2008,unleaded,215.0,6.0,manual,rear_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,19,16,1851,22435
dodge,ram_pickup_1500,2008,unleaded,310.0,8.0,manual,four_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,16,12,1851,34275
dodge,ram_pickup_1500,2008,unleaded,310.0,8.0,manual,four_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,16,12,1851,29055
dodge,ram_pickup_1500,2008,flex_fuel,310.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,18,13,1851,31445
dodge,ram_pickup_1500,2009,unleaded,390.0,8.0,automatic,four_wheel_drive,4.0,crossover,large,crew_cab_pickup,18,13,1851,43490
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,19,14,1851,31880
dodge,ram_pickup_1500,2009,unleaded,390.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,crew_cab_pickup,20,14,1851,38120
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,18,13,1851,32750
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,four_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,18,13,1851,26275
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,18,13,1851,29985
dodge,ram_pickup_1500,2009,unleaded,210.0,6.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,20,14,1851,25575
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,four_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,18,13,1851,29285
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,19,14,1851,29530
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,18,13,1851,35100
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,rear_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,19,14,1851,26015
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,four_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,18,13,1851,29585
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,19,14,1851,29725
dodge,ram_pickup_1500,2009,unleaded,390.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,crew_cab_pickup,20,14,1851,40270
dodge,ram_pickup_1500,2009,unleaded,210.0,6.0,automatic,rear_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,20,14,1851,21820
dodge,ram_pickup_1500,2009,unleaded,210.0,6.0,automatic,rear_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,20,14,1851,21520
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,four_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,18,13,1851,25975
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,rear_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,19,14,1851,25715
dodge,ram_pickup_1500,2009,flex_fuel,310.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,18,13,1851,32945
dodge,ram_pickup_1500,2009,unleaded,390.0,8.0,automatic,four_wheel_drive,4.0,crossover,large,crew_cab_pickup,18,13,1851,41340
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,18,13,1851,31730
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,four_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,18,13,1851,25065
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,four_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,18,13,1851,28725
dodge,ram_pickup_1500,2010,unleaded,215.0,6.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,20,14,1851,24665
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,rear_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,19,14,1851,25155
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,rear_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,19,14,1851,24855
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,19,14,1851,28865
dodge,ram_pickup_1500,2010,unleaded,215.0,6.0,automatic,rear_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,20,14,1851,20610
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,19,14,1851,28510
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,four_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,18,13,1851,25365
dodge,ram_pickup_1500,2010,unleaded,390.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,crew_cab_pickup,20,14,1851,36880
dodge,ram_pickup_1500,2010,unleaded,215.0,6.0,automatic,rear_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,20,14,1851,20910
dodge,ram_pickup_1500,2010,unleaded,390.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,crew_cab_pickup,20,14,1851,39035
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,four_wheel_drive,2.0,flex_fuel,large,regular_cab_pickup,18,13,1851,28425
dodge,ram_pickup_1500,2010,unleaded,390.0,8.0,automatic,four_wheel_drive,4.0,crossover,large,crew_cab_pickup,18,13,1851,40495
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,19,14,1851,31020
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,18,13,1851,34240
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,18,13,1851,32085
dodge,ram_pickup_1500,2010,unleaded,390.0,8.0,automatic,four_wheel_drive,4.0,crossover,large,crew_cab_pickup,18,13,1851,42650
dodge,ram_pickup_1500,2010,flex_fuel,310.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,crew_cab_pickup,18,13,1851,29075
dodge,ram_van,1998,unleaded,230.0,8.0,automatic,rear_wheel_drive,3.0,crossover,large,cargo_van,17,12,1851,2245
dodge,ram_van,1998,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,midsize,cargo_van,16,13,1851,2034
dodge,ram_van,1998,unleaded,230.0,8.0,automatic,rear_wheel_drive,3.0,crossover,midsize,cargo_van,17,12,1851,2239
dodge,ram_van,1998,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,compact,cargo_van,16,13,1851,2000
dodge,ram_van,1999,unleaded,230.0,8.0,automatic,rear_wheel_drive,3.0,crossover,large,cargo_van,18,12,1851,2316
dodge,ram_van,1999,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,midsize,cargo_van,16,14,1851,2118
dodge,ram_van,1999,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,compact,cargo_van,16,14,1851,2041
dodge,ram_van,2000,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,midsize,cargo_van,16,13,1851,2237
dodge,ram_van,2000,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,large,cargo_van,16,13,1851,2348
dodge,ram_van,2000,unleaded,225.0,8.0,automatic,rear_wheel_drive,3.0,crossover,midsize,cargo_van,17,12,1851,2320
dodge,ram_van,2000,unleaded,225.0,8.0,automatic,rear_wheel_drive,3.0,crossover,large,cargo_van,17,12,1851,2422
dodge,ram_van,2000,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,compact,cargo_van,16,13,1851,2087
dodge,ram_wagon,2000,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,compact,passenger_van,15,13,1851,2326
dodge,ram_wagon,2000,unleaded,225.0,8.0,automatic,rear_wheel_drive,3.0,crossover,midsize,passenger_van,14,11,1851,2332
dodge,ram_wagon,2001,unleaded,225.0,8.0,automatic,rear_wheel_drive,3.0,crossover,midsize,passenger_van,15,11,1851,23360
dodge,ram_wagon,2001,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,compact,passenger_van,15,12,1851,21345
dodge,ram_wagon,2002,unleaded,175.0,6.0,automatic,rear_wheel_drive,3.0,crossover,compact,passenger_van,15,13,1851,21345
dodge,ramcharger,1991,unleaded,170.0,8.0,manual,four_wheel_drive,2.0,crossover,midsize,2dr_suv,13,10,1851,2000
dodge,ramcharger,1991,unleaded,170.0,8.0,automatic,rear_wheel_drive,2.0,crossover,midsize,2dr_suv,12,11,1851,2000
dodge,ramcharger,1991,unleaded,170.0,8.0,manual,four_wheel_drive,2.0,crossover,midsize,2dr_suv,13,10,1851,2000
dodge,ramcharger,1991,unleaded,170.0,8.0,automatic,rear_wheel_drive,2.0,crossover,midsize,2dr_suv,12,11,1851,2000
dodge,ramcharger,1991,unleaded,170.0,8.0,manual,four_wheel_drive,2.0,crossover,midsize,2dr_suv,13,10,1851,2000
dodge,ramcharger,1991,unleaded,170.0,8.0,automatic,rear_wheel_drive,2.0,crossover,midsize,2dr_suv,12,11,1851,2000
dodge,ramcharger,1992,unleaded,230.0,8.0,manual,four_wheel_drive,2.0,crossover,midsize,2dr_suv,14,11,1851,2000
dodge,ramcharger,1992,unleaded,230.0,8.0,automatic,rear_wheel_drive,2.0,crossover,midsize,2dr_suv,15,11,1851,2000
dodge,ramcharger,1992,unleaded,230.0,8.0,manual,four_wheel_drive,2.0,crossover,midsize,2dr_suv,14,11,1851,2000
dodge,ramcharger,1992,unleaded,230.0,8.0,automatic,rear_wheel_drive,2.0,crossover,midsize,2dr_suv,15,11,1851,2000
dodge,ramcharger,1992,unleaded,230.0,8.0,automatic,rear_wheel_drive,2.0,crossover,midsize,2dr_suv,15,11,1851,2000
dodge,ramcharger,1992,unleaded,230.0,8.0,manual,four_wheel_drive,2.0,crossover,midsize,2dr_suv,14,11,1851,2000
dodge,ramcharger,1992,unleaded,230.0,8.0,automatic,rear_wheel_drive,2.0,crossover,midsize,2dr_suv,15,11,1851,2000
dodge,ramcharger,1992,unleaded,230.0,8.0,manual,four_wheel_drive,2.0,crossover,midsize,2dr_suv,14,11,1851,2000
dodge,ramcharger,1993,unleaded,230.0,8.0,automatic,four_wheel_drive,2.0,crossover,midsize,2dr_suv,15,11,1851,2000
dodge,ramcharger,1993,unleaded,230.0,8.0,automatic,rear_wheel_drive,2.0,crossover,midsize,2dr_suv,16,11,1851,2000
dodge,ramcharger,1993,unleaded,230.0,8.0,automatic,four_wheel_drive,2.0,crossover,midsize,2dr_suv,15,11,1851,2000
dodge,ramcharger,1993,unleaded,230.0,8.0,automatic,four_wheel_drive,2.0,crossover,midsize,2dr_suv,15,11,1851,2000
dodge,ramcharger,1993,unleaded,230.0,8.0,automatic,rear_wheel_drive,2.0,crossover,midsize,2dr_suv,16,11,1851,2000
dodge,ramcharger,1993,unleaded,230.0,8.0,automatic,rear_wheel_drive,2.0,crossover,midsize,2dr_suv,16,11,1851,2000
dodge,ramcharger,1993,unleaded,230.0,8.0,automatic,four_wheel_drive,2.0,crossover,midsize,2dr_suv,15,11,1851,2000
dodge,ramcharger,1993,unleaded,230.0,8.0,automatic,rear_wheel_drive,2.0,crossover,midsize,2dr_suv,16,11,1851,2000
land_rover,range_rover_evoque,2015,unleaded,240.0,4.0,automatic,all_wheel_drive,4.0,"crossover,luxury",compact,4dr_suv,30,21,258,60000
land_rover,range_rover_evoque,2015,unleaded,240.0,4.0,automatic,all_wheel_drive,2.0,"crossover,luxury",compact,2dr_suv,30,21,258,57600
land_rover,range_rover_evoque,2015,unleaded,240.0,4.0,automatic,all_wheel_drive,4.0,"crossover,luxury",compact,4dr_suv,30,21,258,48300
land_rover,range_rover_evoque,2015,unleaded,240.0,4.0,automatic,all_wheel_drive,4.0,"crossover,luxury",compact,4dr_suv,30,21,258,48300
land_rover,range_rover_evoque,2015,unleaded,240.0,4.0,automatic,all_wheel_drive,4.0,"crossover,luxury",compact,4dr_suv,30,21,258,41100
land_rover,range_rover_evoque,2015,unleaded,240.0,4.0,automatic,all_wheel_drive,2.0,"crossover,luxury",compact,2dr_suv,30,21,258,45100
land_rover,range_rover_evoque,2015,unleaded,240.0,4.0,automatic,all_wheel_drive,4.0,"crossover,luxury",compact,4dr_suv,30,21,258,44100
land_rover,range_rover_evoque,2015,unleaded,240.0,4.0,automatic,all_wheel_drive,2.0,"crossover,luxury",compact,2dr_suv,30,21,258,49900
land_rover,range_rover_evoque,2015,unleaded,240.0,4.0,automatic,all_wheel_drive,4.0,"crossover,luxury",compact,4dr_suv,30,21,258,48300
